position,temperature,humidity,noice,time,createdAt,updatedAt,__v
Malabe,29.8,83,51.5,2025-04-20 01:08:05.189,2025-04-20 01:08:05.189,2025-04-20 01:08:05.189,0
Malabe,29.8,82,51.5,2025-04-20 01:13:06.554,2025-04-20 01:13:06.554,2025-04-20 01:13:06.554,0
Malabe,29.8,82,51.5,2025-04-20 01:18:07.914,2025-04-20 01:18:07.914,2025-04-20 01:18:07.914,0
Malabe,29.8,83,51.5,2025-04-20 01:23:09.274,2025-04-20 01:23:09.274,2025-04-20 01:23:09.274,0
Malabe,29.8,83,51.5,2025-04-20 01:28:10.517,2025-04-20 01:28:10.517,2025-04-20 01:28:10.517,0
Malabe,29.8,83,51.5,2025-04-20 01:33:11.792,2025-04-20 01:33:11.792,2025-04-20 01:33:11.792,0
Malabe,29.8,83,51.5,2025-04-20 01:38:13.206,2025-04-20 01:38:13.207,2025-04-20 01:38:13.207,0
Malabe,29.8,83,51.6,2025-04-20 01:43:14.520,2025-04-20 01:43:14.520,2025-04-20 01:43:14.520,0
Malabe,30.2,82,51.5,2025-04-20 01:48:18.880,2025-04-20 01:48:18.881,2025-04-20 01:48:18.881,0
Malabe,30.2,82,51.5,2025-04-20 01:53:21.296,2025-04-20 01:53:21.296,2025-04-20 01:53:21.296,0
Malabe,30.2,82,51.5,2025-04-20 01:58:25.995,2025-04-20 01:58:25.996,2025-04-20 01:58:25.996,0
Malabe,30.2,82,51.5,2025-04-20 02:03:31.686,2025-04-20 02:03:31.687,2025-04-20 02:03:31.687,0
Malabe,30.2,82,51.5,2025-04-20 02:08:34.062,2025-04-20 02:08:34.063,2025-04-20 02:08:34.063,0
Malabe,30.2,82,51.5,2025-04-20 02:13:35.707,2025-04-20 02:13:35.707,2025-04-20 02:13:35.707,0
Malabe,30.2,83,51.5,2025-04-20 02:18:36.963,2025-04-20 02:18:36.963,2025-04-20 02:18:36.963,0
Malabe,30.2,83,51.5,2025-04-20 02:23:38.277,2025-04-20 02:23:38.277,2025-04-20 02:23:38.277,0
Malabe,30.2,83,51.5,2025-04-20 02:28:39.625,2025-04-20 02:28:39.626,2025-04-20 02:28:39.626,0
Malabe,30.2,83,51.5,2025-04-20 02:33:40.889,2025-04-20 02:33:40.889,2025-04-20 02:33:40.889,0
Malabe,30.2,83,51.5,2025-04-20 02:38:42.271,2025-04-20 02:38:42.271,2025-04-20 02:38:42.271,0
Malabe,30.2,83,51.5,2025-04-20 02:43:43.704,2025-04-20 02:43:43.705,2025-04-20 02:43:43.705,0
Malabe,30.2,83,51.5,2025-04-20 02:48:45.180,2025-04-20 02:48:45.180,2025-04-20 02:48:45.180,0
Malabe,30.2,83,51.5,2025-04-20 02:53:46.446,2025-04-20 02:53:46.446,2025-04-20 02:53:46.446,0
Malabe,30.2,83,51.5,2025-04-20 02:58:47.808,2025-04-20 02:58:47.809,2025-04-20 02:58:47.809,0
Malabe,30.2,83,51.5,2025-04-20 03:03:49.092,2025-04-20 03:03:49.093,2025-04-20 03:03:49.093,0
Malabe,30.2,83,51.5,2025-04-20 03:08:50.352,2025-04-20 03:08:50.352,2025-04-20 03:08:50.352,0
Malabe,29.8,88,51.5,2025-04-20 03:13:51.587,2025-04-20 03:13:51.587,2025-04-20 03:13:51.587,0
Malabe,30.2,87,51.4,2025-04-20 03:18:52.994,2025-04-20 03:18:52.994,2025-04-20 03:18:52.994,0
Malabe,30.8,84,51.5,2025-04-20 03:23:54.336,2025-04-20 03:23:54.336,2025-04-20 03:23:54.336,0
Malabe,30.8,84,51.5,2025-04-20 03:28:55.582,2025-04-20 03:28:55.583,2025-04-20 03:28:55.583,0
Malabe,30.8,83,51.4,2025-04-20 03:33:56.860,2025-04-20 03:33:56.861,2025-04-20 03:33:56.861,0
Malabe,30.8,83,51.5,2025-04-20 03:38:58.122,2025-04-20 03:38:58.123,2025-04-20 03:38:58.123,0
Malabe,30.2,82,51.6,2025-04-20 03:44:02.626,2025-04-20 03:44:02.627,2025-04-20 03:44:02.627,0
Malabe,30.8,79,51.5,2025-04-20 03:49:05.016,2025-04-20 03:49:05.017,2025-04-20 03:49:05.017,0
Malabe,31.3,80,51.5,2025-04-20 03:54:06.416,2025-04-20 03:54:06.416,2025-04-20 03:54:06.416,0
Malabe,31.3,79,51.5,2025-04-20 03:59:07.761,2025-04-20 03:59:07.761,2025-04-20 03:59:07.761,0
Malabe,30.8,77,51.5,2025-04-20 04:04:09.080,2025-04-20 04:04:09.080,2025-04-20 04:04:09.080,0
Malabe,30.8,79,51.6,2025-04-20 04:09:10.537,2025-04-20 04:09:10.538,2025-04-20 04:09:10.538,0
Malabe,30.8,80,51.5,2025-04-20 04:14:12.021,2025-04-20 04:14:12.022,2025-04-20 04:14:12.022,0
Malabe,31.3,80,51.5,2025-04-20 04:19:13.350,2025-04-20 04:19:13.350,2025-04-20 04:19:13.350,0
Malabe,31.8,77,51.4,2025-04-20 04:24:18.080,2025-04-20 04:24:18.081,2025-04-20 04:24:18.081,0
Malabe,32.3,77,51.5,2025-04-20 04:29:23.574,2025-04-20 04:29:23.576,2025-04-20 04:29:23.576,0
Malabe,31.8,76,51.4,2025-04-20 04:34:25.874,2025-04-20 04:34:25.874,2025-04-20 04:34:25.874,0
Malabe,31.8,77,51.4,2025-04-20 04:39:27.497,2025-04-20 04:39:27.497,2025-04-20 04:39:27.497,0
Malabe,31.8,77,51.5,2025-04-20 04:44:28.898,2025-04-20 04:44:28.899,2025-04-20 04:44:28.899,0
Malabe,32.3,74,51.4,2025-04-20 04:49:30.386,2025-04-20 04:49:30.387,2025-04-20 04:49:30.387,0
Malabe,32.3,71,51.2,2025-04-20 04:54:31.816,2025-04-20 04:54:31.817,2025-04-20 04:54:31.817,0
Malabe,32.8,71,51.5,2025-04-20 04:59:33.081,2025-04-20 04:59:33.084,2025-04-20 04:59:33.084,0
Malabe,32.8,72,51.4,2025-04-20 05:04:34.473,2025-04-20 05:04:34.473,2025-04-20 05:04:34.473,0
Malabe,32.3,72,51.4,2025-04-20 05:09:35.795,2025-04-20 05:09:35.795,2025-04-20 05:09:35.795,0
Malabe,32.3,72,51.4,2025-04-20 05:14:37.092,2025-04-20 05:14:37.093,2025-04-20 05:14:37.093,0
Malabe,32.3,73,51.5,2025-04-20 05:19:38.575,2025-04-20 05:19:38.576,2025-04-20 05:19:38.576,0
Malabe,32.3,69,51.4,2025-04-20 05:24:40.016,2025-04-20 05:24:40.016,2025-04-20 05:24:40.016,0
Malabe,32.8,72,51.4,2025-04-20 05:29:41.293,2025-04-20 05:29:41.293,2025-04-20 05:29:41.293,0
Malabe,32.8,71,51.6,2025-04-20 05:34:42.678,2025-04-20 05:34:42.679,2025-04-20 05:34:42.679,0
Malabe,32.8,72,51.5,2025-04-20 05:39:44.006,2025-04-20 05:39:44.006,2025-04-20 05:39:44.006,0
Malabe,32.3,70,51.5,2025-04-20 05:44:45.420,2025-04-20 05:44:45.420,2025-04-20 05:44:45.420,0
Malabe,32.8,70,51.5,2025-04-20 05:49:46.757,2025-04-20 05:49:46.757,2025-04-20 05:49:46.757,0
Malabe,33.3,68,51.4,2025-04-20 05:54:48.232,2025-04-20 05:54:48.232,2025-04-20 05:54:48.232,0
Malabe,32.8,70,51.6,2025-04-20 05:59:49.569,2025-04-20 05:59:49.569,2025-04-20 05:59:49.569,0
Malabe,32.8,71,51.6,2025-04-20 06:04:50.935,2025-04-20 06:04:50.936,2025-04-20 06:04:50.936,0
Malabe,32.3,72,51.6,2025-04-20 06:09:52.226,2025-04-20 06:09:52.226,2025-04-20 06:09:52.226,0
Malabe,32.8,71,51.6,2025-04-20 06:14:54.580,2025-04-20 06:14:54.580,2025-04-20 06:14:54.580,0
Malabe,0.0,0,51.5,2025-04-20 07:45:14.621,2025-04-20 07:45:14.622,2025-04-20 07:45:14.622,0
Malabe,32.3,73,51.5,2025-04-20 07:50:16.947,2025-04-20 07:50:16.947,2025-04-20 07:50:16.947,0
Malabe,32.3,75,51.5,2025-04-20 07:55:18.284,2025-04-20 07:55:18.284,2025-04-20 07:55:18.284,0
Malabe,32.3,75,51.5,2025-04-20 08:00:19.832,2025-04-20 08:00:19.832,2025-04-20 08:00:19.832,0
Malabe,32.3,74,51.4,2025-04-20 08:05:21.258,2025-04-20 08:05:21.258,2025-04-20 08:05:21.258,0
Malabe,32.3,72,51.5,2025-04-20 08:10:22.537,2025-04-20 08:10:22.537,2025-04-20 08:10:22.537,0
Malabe,32.3,70,51.5,2025-04-20 08:15:24.915,2025-04-20 08:15:24.916,2025-04-20 08:15:24.916,0
Malabe,32.3,71,51.5,2025-04-20 08:20:26.274,2025-04-20 08:20:26.274,2025-04-20 08:20:26.274,0
Malabe,32.8,71,51.5,2025-04-20 08:25:27.626,2025-04-20 08:25:27.627,2025-04-20 08:25:27.627,0
Malabe,32.8,71,51.2,2025-04-20 08:30:29.046,2025-04-20 08:30:29.047,2025-04-20 08:30:29.047,0
Malabe,33.3,69,51.5,2025-04-20 08:35:30.604,2025-04-20 08:35:30.605,2025-04-20 08:35:30.605,0
Malabe,33.3,69,51.5,2025-04-20 08:40:31.966,2025-04-20 08:40:31.967,2025-04-20 08:40:31.967,0
Malabe,33.3,70,51.4,2025-04-20 08:45:33.370,2025-04-20 08:45:33.371,2025-04-20 08:45:33.371,0
Malabe,32.8,70,51.5,2025-04-20 08:50:34.787,2025-04-20 08:50:34.788,2025-04-20 08:50:34.788,0
Malabe,32.8,71,51.5,2025-04-20 08:55:36.040,2025-04-20 08:55:36.041,2025-04-20 08:55:36.041,0
Malabe,32.3,72,51.4,2025-04-20 09:00:37.265,2025-04-20 09:00:37.266,2025-04-20 09:00:37.266,0
Malabe,31.8,75,51.5,2025-04-20 09:05:38.579,2025-04-20 09:05:38.579,2025-04-20 09:05:38.579,0
Malabe,31.8,75,51.4,2025-04-20 09:10:39.854,2025-04-20 09:10:39.854,2025-04-20 09:10:39.854,0
Malabe,32.3,76,51.7,2025-04-20 09:15:41.228,2025-04-20 09:15:41.228,2025-04-20 09:15:41.228,0
Malabe,32.3,77,51.4,2025-04-20 09:20:42.695,2025-04-20 09:20:42.695,2025-04-20 09:20:42.695,0
Malabe,31.8,77,51.5,2025-04-20 09:25:44.027,2025-04-20 09:25:44.028,2025-04-20 09:25:44.028,0
Malabe,32.3,77,51.5,2025-04-20 09:30:45.531,2025-04-20 09:30:45.531,2025-04-20 09:30:45.531,0
Malabe,32.3,78,51.5,2025-04-20 09:35:46.889,2025-04-20 09:35:46.890,2025-04-20 09:35:46.890,0
Malabe,32.3,76,51.6,2025-04-20 09:40:48.114,2025-04-20 09:40:48.114,2025-04-20 09:40:48.114,0
Malabe,31.8,76,51.5,2025-04-20 09:45:49.405,2025-04-20 09:45:49.405,2025-04-20 09:45:49.405,0
Malabe,31.8,77,51.5,2025-04-20 09:50:50.684,2025-04-20 09:50:50.684,2025-04-20 09:50:50.684,0
Malabe,32.8,75,51.5,2025-04-20 09:55:52.150,2025-04-20 09:55:52.150,2025-04-20 09:55:52.150,0
Malabe,32.8,75,51.5,2025-04-20 10:00:53.377,2025-04-20 10:00:53.377,2025-04-20 10:00:53.377,0
Malabe,32.3,75,51.5,2025-04-20 10:05:57.852,2025-04-20 10:05:57.853,2025-04-20 10:05:57.853,0
Malabe,32.3,78,51.5,2025-04-20 10:11:00.110,2025-04-20 10:11:00.111,2025-04-20 10:11:00.111,0
Malabe,32.3,76,51.5,2025-04-20 10:16:01.469,2025-04-20 10:16:01.469,2025-04-20 10:16:01.469,0
Malabe,32.3,76,51.5,2025-04-20 10:21:02.787,2025-04-20 10:21:02.787,2025-04-20 10:21:02.787,0
Malabe,32.3,76,51.5,2025-04-20 10:26:04.123,2025-04-20 10:26:04.123,2025-04-20 10:26:04.123,0
Malabe,32.3,77,51.6,2025-04-20 10:31:05.370,2025-04-20 10:31:05.370,2025-04-20 10:31:05.370,0
Malabe,32.3,77,51.6,2025-04-20 10:36:06.627,2025-04-20 10:36:06.627,2025-04-20 10:36:06.627,0
Malabe,32.3,79,51.5,2025-04-20 10:41:07.975,2025-04-20 10:41:07.975,2025-04-20 10:41:07.975,0
Malabe,32.3,79,51.5,2025-04-20 10:46:09.392,2025-04-20 10:46:09.393,2025-04-20 10:46:09.393,0
Malabe,32.3,79,51.5,2025-04-20 10:51:10.727,2025-04-20 10:51:10.728,2025-04-20 10:51:10.728,0
Malabe,32.3,79,51.6,2025-04-20 10:56:11.971,2025-04-20 10:56:11.971,2025-04-20 10:56:11.971,0
Malabe,32.3,78,51.5,2025-04-20 11:01:13.263,2025-04-20 11:01:13.263,2025-04-20 11:01:13.263,0
Malabe,32.3,78,51.5,2025-04-20 11:06:14.518,2025-04-20 11:06:14.518,2025-04-20 11:06:14.518,0
Malabe,32.3,78,51.5,2025-04-20 11:11:15.769,2025-04-20 11:11:15.769,2025-04-20 11:11:15.769,0
Malabe,32.3,78,51.5,2025-04-20 11:16:17.046,2025-04-20 11:16:17.046,2025-04-20 11:16:17.046,0
Malabe,32.3,79,51.5,2025-04-20 11:21:18.330,2025-04-20 11:21:18.330,2025-04-20 11:21:18.330,0
Malabe,32.3,77,51.5,2025-04-20 11:26:19.579,2025-04-20 11:26:19.580,2025-04-20 11:26:19.580,0
Malabe,32.3,79,51.6,2025-04-20 11:31:20.856,2025-04-20 11:31:20.856,2025-04-20 11:31:20.856,0
Malabe,32.3,78,51.6,2025-04-20 11:36:22.211,2025-04-20 11:36:22.212,2025-04-20 11:36:22.212,0
Malabe,32.2,78,51.6,2025-04-20 11:41:23.495,2025-04-20 11:41:23.495,2025-04-20 11:41:23.495,0
Malabe,31.3,77,51.6,2025-04-20 11:46:24.862,2025-04-20 11:46:24.862,2025-04-20 11:46:24.862,0
Malabe,31.3,75,51.6,2025-04-20 11:51:26.224,2025-04-20 11:51:26.224,2025-04-20 11:51:26.224,0
Malabe,31.3,76,51.5,2025-04-20 11:56:27.807,2025-04-20 11:56:27.807,2025-04-20 11:56:27.807,0
Malabe,31.3,76,51.5,2025-04-20 12:01:29.150,2025-04-20 12:01:29.150,2025-04-20 12:01:29.150,0
Malabe,31.3,77,51.4,2025-04-20 12:06:30.539,2025-04-20 12:06:30.540,2025-04-20 12:06:30.540,0
Malabe,32.3,76,51.4,2025-04-20 12:11:31.868,2025-04-20 12:11:31.868,2025-04-20 12:11:31.868,0
Malabe,31.8,76,51.4,2025-04-20 12:16:36.101,2025-04-20 12:16:36.102,2025-04-20 12:16:36.102,0
Malabe,31.8,78,51.0,2025-04-20 12:21:41.324,2025-04-20 12:21:41.326,2025-04-20 12:21:41.326,0
Malabe,31.8,77,51.4,2025-04-20 12:26:43.721,2025-04-20 12:26:43.735,2025-04-20 12:26:43.735,0
Malabe,31.8,75,51.4,2025-04-20 12:31:45.028,2025-04-20 12:31:45.029,2025-04-20 12:31:45.029,0
Malabe,32.3,75,51.4,2025-04-20 12:36:46.265,2025-04-20 12:36:46.266,2025-04-20 12:36:46.266,0
Malabe,32.3,75,51.4,2025-04-20 12:41:47.530,2025-04-20 12:41:47.531,2025-04-20 12:41:47.531,0
Malabe,32.3,74,51.5,2025-04-20 12:46:48.792,2025-04-20 12:46:48.793,2025-04-20 12:46:48.793,0
Malabe,32.3,74,51.6,2025-04-20 12:51:50.061,2025-04-20 12:51:50.061,2025-04-20 12:51:50.061,0
Malabe,32.3,75,51.7,2025-04-20 12:56:51.426,2025-04-20 12:56:51.426,2025-04-20 12:56:51.426,0
Malabe,32.3,78,51.6,2025-04-20 12:58:02.028,2025-04-20 12:58:02.029,2025-04-20 12:58:02.029,0
Malabe,32.3,78,51.7,2025-04-20 13:03:03.369,2025-04-20 13:03:03.370,2025-04-20 13:03:03.370,0
Malabe,31.8,79,51.7,2025-04-20 13:08:04.604,2025-04-20 13:08:04.604,2025-04-20 13:08:04.604,0
Malabe,31.8,79,51.6,2025-04-20 13:13:06.307,2025-04-20 13:13:06.307,2025-04-20 13:13:06.307,0
Malabe,31.8,79,51.7,2025-04-20 13:18:07.638,2025-04-20 13:18:07.638,2025-04-20 13:18:07.638,0
Malabe,31.8,79,51.7,2025-04-20 13:23:08.930,2025-04-20 13:23:08.930,2025-04-20 13:23:08.930,0
Malabe,31.8,79,51.6,2025-04-20 13:28:10.177,2025-04-20 13:28:10.177,2025-04-20 13:28:10.177,0
Malabe,32.3,81,51.5,2025-04-20 13:33:11.439,2025-04-20 13:33:11.439,2025-04-20 13:33:11.439,0
Malabe,32.3,81,51.6,2025-04-20 13:38:12.723,2025-04-20 13:38:12.723,2025-04-20 13:38:12.723,0
Malabe,32.3,81,51.6,2025-04-20 13:43:13.971,2025-04-20 13:43:13.971,2025-04-20 13:43:13.971,0
Malabe,32.3,82,51.6,2025-04-20 13:48:15.254,2025-04-20 13:48:15.254,2025-04-20 13:48:15.254,0
Malabe,32.3,83,51.4,2025-04-20 13:53:16.698,2025-04-20 13:53:16.699,2025-04-20 13:53:16.699,0
Malabe,32.8,83,51.5,2025-04-20 13:58:17.975,2025-04-20 13:58:17.975,2025-04-20 13:58:17.975,0
Malabe,32.8,85,51.4,2025-04-20 14:03:19.327,2025-04-20 14:03:19.328,2025-04-20 14:03:19.328,0
Malabe,32.8,86,51.5,2025-04-20 14:08:20.939,2025-04-20 14:08:20.939,2025-04-20 14:08:20.939,0
Malabe,32.8,86,51.6,2025-04-20 14:13:22.296,2025-04-20 14:13:22.296,2025-04-20 14:13:22.296,0
Malabe,32.8,87,51.5,2025-04-20 14:18:23.657,2025-04-20 14:18:23.657,2025-04-20 14:18:23.657,0
Malabe,32.8,87,51.5,2025-04-20 14:23:24.985,2025-04-20 14:23:24.985,2025-04-20 14:23:24.985,0
Malabe,32.3,90,51.6,2025-04-20 14:28:29.527,2025-04-20 14:28:29.528,2025-04-20 14:28:29.528,0
Malabe,32.3,91,51.5,2025-04-20 14:33:31.847,2025-04-20 14:33:31.848,2025-04-20 14:33:31.848,0
Malabe,32.3,91,51.5,2025-04-20 14:38:33.085,2025-04-20 14:38:33.085,2025-04-20 14:38:33.085,0
Malabe,32.3,91,51.5,2025-04-20 14:43:34.422,2025-04-20 14:43:34.422,2025-04-20 14:43:34.422,0
Malabe,32.3,91,51.6,2025-04-20 14:48:35.708,2025-04-20 14:48:35.709,2025-04-20 14:48:35.709,0
Malabe,32.3,91,51.5,2025-04-20 14:53:37.012,2025-04-20 14:53:37.012,2025-04-20 14:53:37.012,0
Malabe,32.3,91,51.5,2025-04-20 14:58:38.358,2025-04-20 14:58:38.358,2025-04-20 14:58:38.358,0
Malabe,32.3,92,51.5,2025-04-20 15:03:39.668,2025-04-20 15:03:39.669,2025-04-20 15:03:39.669,0
Malabe,32.3,92,51.5,2025-04-20 15:08:41.300,2025-04-20 15:08:41.301,2025-04-20 15:08:41.301,0
Malabe,32.3,92,51.6,2025-04-20 15:13:42.550,2025-04-20 15:13:42.551,2025-04-20 15:13:42.551,0
Malabe,32.3,92,51.5,2025-04-20 15:18:43.835,2025-04-20 15:18:43.835,2025-04-20 15:18:43.835,0
Malabe,32.3,92,51.5,2025-04-20 15:23:45.178,2025-04-20 15:23:45.178,2025-04-20 15:23:45.178,0
Malabe,32.3,92,51.4,2025-04-20 15:28:46.435,2025-04-20 15:28:46.435,2025-04-20 15:28:46.435,0
Malabe,32.6,92,51.5,2025-04-20 15:33:47.736,2025-04-20 15:33:47.736,2025-04-20 15:33:47.736,0
Malabe,32.3,91,51.6,2025-04-20 15:38:49.171,2025-04-20 15:38:49.171,2025-04-20 15:38:49.171,0
Malabe,32.3,91,51.6,2025-04-20 15:43:50.457,2025-04-20 15:43:50.457,2025-04-20 15:43:50.457,0
Malabe,32.3,91,51.6,2025-04-20 15:48:51.816,2025-04-20 15:48:51.816,2025-04-20 15:48:51.816,0
Malabe,32.3,91,51.6,2025-04-20 15:53:53.298,2025-04-20 15:53:53.298,2025-04-20 15:53:53.298,0
Malabe,30.9,91,51.5,2025-04-21 02:36:47.345,2025-04-21 02:36:47.346,2025-04-21 02:36:47.346,0
Malabe,29.3,93,51.6,2025-04-21 02:41:49.677,2025-04-21 02:41:49.678,2025-04-21 02:41:49.678,0
Malabe,29.3,92,51.6,2025-04-21 02:46:51.171,2025-04-21 02:46:51.172,2025-04-21 02:46:51.172,0
Malabe,29.3,92,51.5,2025-04-21 02:51:27.026,2025-04-21 02:51:27.026,2025-04-21 02:51:27.026,0
Malabe,29.3,93,51.6,2025-04-21 02:56:28.321,2025-04-21 02:56:28.322,2025-04-21 02:56:28.322,0
Malabe,29.8,93,51.6,2025-04-21 03:01:29.705,2025-04-21 03:01:29.706,2025-04-21 03:01:29.706,0
Malabe,29.8,92,51.6,2025-04-21 03:06:31.135,2025-04-21 03:06:31.135,2025-04-21 03:06:31.135,0
Malabe,30.2,91,51.5,2025-04-21 03:11:32.400,2025-04-21 03:11:32.400,2025-04-21 03:11:32.400,0
Malabe,30.2,89,51.6,2025-04-21 03:16:33.670,2025-04-21 03:16:33.671,2025-04-21 03:16:33.671,0
Malabe,29.8,88,51.6,2025-04-21 03:21:34.923,2025-04-21 03:21:34.923,2025-04-21 03:21:34.923,0
Malabe,29.8,89,51.5,2025-04-21 03:26:36.169,2025-04-21 03:26:36.170,2025-04-21 03:26:36.170,0
Malabe,29.8,89,51.6,2025-04-21 03:31:37.476,2025-04-21 03:31:37.476,2025-04-21 03:31:37.476,0
Malabe,29.8,90,51.6,2025-04-21 03:36:38.797,2025-04-21 03:36:38.797,2025-04-21 03:36:38.797,0
Malabe,29.8,90,51.6,2025-04-21 03:41:40.112,2025-04-21 03:41:40.112,2025-04-21 03:41:40.112,0
Malabe,29.8,89,51.5,2025-04-21 03:46:41.437,2025-04-21 03:46:41.437,2025-04-21 03:46:41.437,0
Malabe,30.2,88,51.5,2025-04-21 03:51:42.824,2025-04-21 03:51:42.824,2025-04-21 03:51:42.824,0
Malabe,30.2,88,51.5,2025-04-21 03:56:44.411,2025-04-21 03:56:44.411,2025-04-21 03:56:44.411,0
Malabe,30.2,88,51.6,2025-04-21 04:01:45.735,2025-04-21 04:01:45.736,2025-04-21 04:01:45.736,0
Malabe,30.2,88,51.5,2025-04-21 04:06:47.150,2025-04-21 04:06:47.150,2025-04-21 04:06:47.150,0
Malabe,30.2,88,51.6,2025-04-21 04:11:48.611,2025-04-21 04:11:48.611,2025-04-21 04:11:48.611,0
Malabe,30.2,88,51.5,2025-04-21 04:16:49.944,2025-04-21 04:16:49.944,2025-04-21 04:16:49.944,0
Malabe,30.2,88,51.6,2025-04-21 04:21:51.214,2025-04-21 04:21:51.214,2025-04-21 04:21:51.214,0
Malabe,29.8,90,51.6,2025-04-21 04:26:52.470,2025-04-21 04:26:52.471,2025-04-21 04:26:52.471,0
Malabe,29.8,90,51.5,2025-04-21 04:31:53.719,2025-04-21 04:31:53.719,2025-04-21 04:31:53.719,0
Malabe,29.8,90,51.6,2025-04-21 04:36:55.011,2025-04-21 04:36:55.012,2025-04-21 04:36:55.012,0
Malabe,29.8,90,51.6,2025-04-21 04:41:59.457,2025-04-21 04:41:59.459,2025-04-21 04:41:59.459,0
Malabe,29.8,90,51.5,2025-04-21 04:47:04.911,2025-04-21 04:47:04.912,2025-04-21 04:47:04.912,0
Malabe,29.8,90,51.6,2025-04-21 04:52:07.199,2025-04-21 04:52:07.200,2025-04-21 04:52:07.200,0
Malabe,29.8,90,51.5,2025-04-21 04:57:08.599,2025-04-21 04:57:08.599,2025-04-21 04:57:08.599,0
Malabe,29.8,90,51.6,2025-04-21 05:02:10.001,2025-04-21 05:02:10.001,2025-04-21 05:02:10.001,0
Malabe,29.8,90,51.5,2025-04-21 05:07:11.294,2025-04-21 05:07:11.294,2025-04-21 05:07:11.294,0
Malabe,30.2,88,51.5,2025-04-21 05:12:12.886,2025-04-21 05:12:12.886,2025-04-21 05:12:12.886,0
Malabe,30.2,88,51.5,2025-04-21 05:17:14.224,2025-04-21 05:17:14.224,2025-04-21 05:17:14.224,0
Malabe,30.2,88,51.5,2025-04-21 05:22:15.620,2025-04-21 05:22:15.620,2025-04-21 05:22:15.620,0
Malabe,30.2,88,51.6,2025-04-21 05:27:17.050,2025-04-21 05:27:17.051,2025-04-21 05:27:17.051,0
Malabe,30.0,88,51.5,2025-04-21 05:32:18.296,2025-04-21 05:32:18.297,2025-04-21 05:32:18.297,0
Malabe,30.2,88,51.6,2025-04-21 05:37:19.706,2025-04-21 05:37:19.706,2025-04-21 05:37:19.706,0
Malabe,30.2,88,51.5,2025-04-21 05:42:21.057,2025-04-21 05:42:21.057,2025-04-21 05:42:21.057,0
Malabe,30.2,89,51.6,2025-04-21 05:47:22.444,2025-04-21 05:47:22.444,2025-04-21 05:47:22.444,0
Malabe,30.2,89,51.6,2025-04-21 05:52:23.905,2025-04-21 05:52:23.905,2025-04-21 05:52:23.905,0
Malabe,30.2,89,51.6,2025-04-21 05:57:25.595,2025-04-21 05:57:25.596,2025-04-21 05:57:25.596,0
Malabe,29.8,90,51.6,2025-04-21 06:02:26.933,2025-04-21 06:02:26.933,2025-04-21 06:02:26.933,0
Malabe,30.1,89,51.5,2025-04-21 06:07:28.197,2025-04-21 06:07:28.198,2025-04-21 06:07:28.198,0
Malabe,30.2,89,51.5,2025-04-21 06:12:29.580,2025-04-21 06:12:29.581,2025-04-21 06:12:29.581,0
Malabe,30.2,88,51.6,2025-04-21 06:17:30.935,2025-04-21 06:17:30.935,2025-04-21 06:17:30.935,0
Malabe,30.2,88,51.5,2025-04-21 06:22:32.318,2025-04-21 06:22:32.318,2025-04-21 06:22:32.318,0
Malabe,30.2,88,51.6,2025-04-21 06:27:33.879,2025-04-21 06:27:33.879,2025-04-21 06:27:33.879,0
Malabe,30.2,88,51.5,2025-04-21 06:32:38.502,2025-04-21 06:32:38.503,2025-04-21 06:32:38.503,0
Malabe,30.2,88,51.5,2025-04-21 06:37:44.298,2025-04-21 06:37:44.300,2025-04-21 06:37:44.300,0
Malabe,30.2,88,51.5,2025-04-21 06:42:46.596,2025-04-21 06:42:46.597,2025-04-21 06:42:46.597,0
Malabe,30.2,88,51.5,2025-04-21 06:47:48.043,2025-04-21 06:47:48.044,2025-04-21 06:47:48.044,0
Malabe,30.2,88,51.5,2025-04-21 06:52:49.437,2025-04-21 06:52:49.438,2025-04-21 06:52:49.438,0
Malabe,30.2,88,51.5,2025-04-21 06:57:50.744,2025-04-21 06:57:50.744,2025-04-21 06:57:50.744,0
Malabe,30.2,88,51.5,2025-04-21 07:02:52.023,2025-04-21 07:02:52.036,2025-04-21 07:02:52.036,0
Malabe,30.2,87,51.5,2025-04-21 07:07:53.384,2025-04-21 07:07:53.384,2025-04-21 07:07:53.384,0
Malabe,30.2,87,51.5,2025-04-21 07:12:54.669,2025-04-21 07:12:54.670,2025-04-21 07:12:54.670,0
Malabe,30.2,87,51.5,2025-04-21 07:17:56.010,2025-04-21 07:17:56.011,2025-04-21 07:17:56.011,0
Malabe,30.2,88,51.5,2025-04-21 07:22:57.379,2025-04-21 07:22:57.380,2025-04-21 07:22:57.380,0
Malabe,30.2,87,51.5,2025-04-21 07:27:58.661,2025-04-21 07:27:58.662,2025-04-21 07:27:58.662,0
Malabe,30.2,87,51.5,2025-04-21 07:32:59.890,2025-04-21 07:32:59.890,2025-04-21 07:32:59.890,0
Malabe,30.2,87,51.5,2025-04-21 07:38:01.263,2025-04-21 07:38:01.264,2025-04-21 07:38:01.264,0
Malabe,30.2,87,51.4,2025-04-21 07:43:02.514,2025-04-21 07:43:02.515,2025-04-21 07:43:02.515,0
Malabe,30.2,87,51.4,2025-04-21 07:48:03.895,2025-04-21 07:48:03.896,2025-04-21 07:48:03.896,0
Malabe,30.2,87,51.5,2025-04-21 07:53:05.181,2025-04-21 07:53:05.181,2025-04-21 07:53:05.181,0
